file,path,group,format,channel,zero_offset_applied_MPa,n_total,dt,duration_s,baseline_MPa,noise_sigma_MPa,noise_rms_MPa,peak_MPa,peak_minus_baseline_MPa,snr,event_start_s,event_end_s,event_width_s,analysis_start_s,analysis_end_s,analysis_points,rise_time_ms,required_bw_Hz,freq_resolution_Hz,nyquist_Hz,f90_Hz,f95_Hz,f99_Hz,f999_Hz,flags,zero_offset,zero_window_std
093_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\093_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.22050000253133475,1000000,4.9999999999999996e-06,5.0,-0.019499999554827813,0.11860801944136619,0.08895601458102464,9.42050016942434,9.440000168979168,79.58989799712343,1.8584749999999999,2.5214749999999997,0.6629999999999999,1.6927249999999998,2.6872249999999998,198901,14.364999999999998,24.364775495997215,1.0055253618634397,100000.00000000001,7.038677533044078,9.049728256770956,17999.909502717433,78025.75150451732,multiple_events(11),-7.105427357601002e-18,0.1853498076409868
094_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\094_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.08950000113574788,1000000,4.9999999999999996e-06,5.0,0.030499999907333403,0.08895598696544765,0.029652004860341547,7.770500132378657,7.740000132471323,87.00932221096821,1.9895349999999998,2.2185349999999997,0.22899999999999998,1.9322849999999998,2.275785,68701,55.995,6.250558085543352,2.911165776335134,100000.00000000001,5.822331552670268,8.733497329005402,11.644663105340536,40.75632086869187,ok,1.7763568394002505e-18,0.05066507675318823
094_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\094_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.3061200053058565,1000000,4.9999999999999996e-06,5.0,0.026119996663182987,0.11860801944136619,0.08895601458102464,8.606119838412852,8.579999841749668,72.33912076232912,1.5610249999999999,2.3665299999999996,0.8055049999999999,1.3596499999999998,2.5679049999999997,241652,6.594999999999999,53.070507960576194,0.8276364358664526,100000.00000000001,6.621091486931621,9.104000794530979,1536.9208614040026,77999.76826179796,multiple_events(18),1.865174681370263e-17,0.1672583194987047
095_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\095_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.09688000097870826,1000000,4.9999999999999996e-06,5.0,0.06312000662088395,0.11860799182578922,0.029652004860341547,7.863120037168264,7.8000000305473804,65.76285383875295,1.9929449999999997,2.18869,0.19574499999999997,1.9440099999999998,2.237625,58724,63.5,5.511811023622047,3.4057625502349977,100000.00000000001,6.8115251004699955,10.217287650704993,13.623050200939991,126.01321435869491,ok,8.881784197001253e-18,0.05134068169595651
095_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\095_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.41785999954678116,1000000,4.9999999999999996e-06,5.0,0.03786001176573334,0.11860801944136619,0.08895595934987068,7.737859932789579,7.699999921023846,64.91972429259167,1.8324399999999998,4.9984399999999996,3.166,1.04094,4.999994999999999,791812,18.004999999999995,19.439044709802836,0.2525852096204655,100000.00000000001,15950.250817113154,57999.87875909939,82000.2727920264,98000.03031022516,"multiple_events(13),event_at_edge",-3.241851231905457e-17,0.14581022071545682
096_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\096_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.0989800007455051,1000000,4.9999999999999996e-06,5.0,0.06102000685408711,0.08895601458102464,0.029652004860341547,8.041020104158669,7.980000097304582,89.70725740007252,1.9891599999999998,2.21866,0.22949999999999998,1.9317849999999999,2.276035,68851,65.99999999999999,5.303030303030304,2.904823459354258,100000.00000000001,5.809646918708516,8.714470378062774,11.619293837417032,244.0051705857577,ok,-9.325873406851316e-18,0.05851631920115692
096_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\096_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.4579800028423779,1000000,4.9999999999999996e-06,5.0,0.03798000850481914,0.11860796421021222,0.08895601458102464,9.257979955158662,9.219999946653843,77.73508303635478,1.896405,2.39891,0.502505,1.7707799999999998,2.5245349999999998,150752,3.3199999999999994,105.42168674698796,1.3266822330715347,100000.00000000001,6.633411165357673,9.286775631500742,10191.57291445553,82000.90214391849,multiple_events(14),3.1974423109204506e-17,0.18071281067786468
097_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\097_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.10446000100811943,1000000,4.9999999999999996e-06,5.0,0.055540006591472776,0.08895601458102464,0.029652004860341547,7.795540213568602,7.740000206977129,87.00929603728179,1.9902649999999997,2.2112649999999996,0.22099999999999997,1.935015,2.2665149999999996,66301,62.72499999999999,5.579912315663612,3.0165457534577156,100000.00000000001,6.033091506915431,9.049637260373146,12.066183013830862,30.165457534577158,multiple_events(2),5.495603971894525e-18,0.047393126189658775
097_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\097_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.5632200043136254,1000000,4.9999999999999996e-06,5.0,0.04321999358478934,0.11860796421021222,0.08895595934987068,7.583220223658718,7.540000230073929,63.5707752028403,1.7190199999999998,4.99602,3.2769999999999997,0.89977,4.999994999999999,820046,36.82,9.505703422053232,0.24388875745994737,100000.00000000001,8.779995268558105,21999.741477917094,72431.058745485,97578.42852718018,"multiple_events(13),event_at_edge",-1.7763568394002505e-18,0.16146464393296267
098_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\098_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.11100000096485019,1000000,4.9999999999999996e-06,5.0,0.04900000663474202,0.08895601458102464,0.029652004860341547,8.069000185001642,8.0200001783669,90.15691874394808,1.9897599999999998,2.22876,0.239,1.9300099999999998,2.2885099999999996,71701,73.75499999999998,4.745440987051726,2.789361375713031,100000.00000000001,8.368084127139092,8.368084127139092,11.157445502852124,251.04252381417277,ok,0.0,0.057367237991857445
098_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\098_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.6038600027607753,1000000,4.9999999999999996e-06,5.0,0.043859985475428354,0.14825996907055378,0.08895595934987068,9.863859993224033,9.820000007748604,66.23500645056437,1.8875099999999998,2.2460099999999996,0.3585,1.7978849999999997,2.335635,107551,17.744999999999997,19.723865877712033,1.8595828955565268,100000.00000000001,7.438331582226107,9.297914477782633,885.1614582849068,82000.1673624606,multiple_events(4),-5.284661597215745e-17,0.1594989048364941
099_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\099_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.11470000112429261,1000000,4.9999999999999996e-06,5.0,0.045300006475299595,0.08895601458102464,0.059303995912894605,7.84530003702268,7.8000000305473804,87.68378470286383,1.9897699999999998,2.21777,0.22799999999999998,1.9327699999999999,2.2747699999999997,68401,66.76,5.24266027561414,2.9239338606160734,100000.00000000001,5.847867721232147,8.77180158184822,11.695735442464294,32.16327246677681,ok,-5.773159728050814e-18,0.054084286193734406
099_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\099_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.6705800049006939,1000000,4.9999999999999996e-06,5.0,0.010580008476972602,0.11860801944136619,0.08895601458102464,9.410580133646727,9.400000125169754,79.25265230330095,0.17102499999999998,2.2805199999999997,2.109495,0.0,2.807895,561580,11.94,29.31323283082077,0.35613803910395675,100000.00000000001,9.259589016702876,21648.919121051324,76000.21368282348,96967.48459702982,"multiple_events(7),event_at_edge",1.2434497875801754e-17,0.2027758966530226
100_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\100_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.13482000081567094,1000000,4.9999999999999996e-06,5.0,0.045179991435725236,0.11860799182578921,0.059303995912894605,7.685180051636417,7.640000060200691,64.41387247684189,1.9932699999999999,2.18729,0.19401999999999997,1.9447649999999999,2.235795,58207,57.49999999999999,6.086956521739131,3.4360128506880616,100000.00000000001,6.872025701376123,10.308038552064184,13.744051402752246,30.924115656192555,ok,-3.1086244689504384e-18,0.04890774586321647
100_210℃_240_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\100_210℃_240_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.7709399987501092,1000000,4.9999999999999996e-06,5.0,0.030939989213366048,0.11860801944136619,0.08895595934987068,8.210940175179857,8.180000185966492,68.96667041987216,1.88004,2.4985399999999998,0.6184999999999999,1.725415,2.6531649999999996,185551,33.894999999999996,10.326006785661603,1.0778707740728966,100000.00000000001,6.46722464443738,8.622966192583172,10000.485041848335,80025.43775026813,multiple_events(13),-1.5987211554602253e-17,0.15595100562183242
101_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\101_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.009460000486578793,1000000,4.9999999999999996e-06,5.0,0.030540001413319258,0.08895599386934191,0.029652001408394423,7.670540066270624,7.640000064857304,85.88516335480323,1.9792499999999997,2.2007649999999996,0.221515,1.9238699999999997,2.2561449999999996,66456,55.49999999999999,6.306306306306307,3.009510051763573,100000.00000000001,6.019020103527146,9.028530155290719,12.038040207054292,51.16167087998074,ok,-1.5543122344752192e-18,0.04874123999779394
101_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\101_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.17503999998094513,1000000,4.9999999999999996e-06,5.0,0.05503999893786385,0.11860799182578921,0.08895598696544765,9.155040019054432,9.100000020116568,76.72332934767667,1.8889999999999998,2.2375,0.3485,1.801875,2.3246249999999997,104551,6.765,51.73688100517369,1.9129420091629923,100000.00000000001,7.651768036651969,9.564710045814962,849.3462520683686,74000.2486824612,multiple_events(12),-1.9539925233402754e-17,0.17746717597236175
102_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\102_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.026380000859498976,1000000,4.9999999999999996e-06,5.0,0.05362000294029713,0.11860800563357768,0.029652001408394423,7.933620037287474,7.8800000343471766,66.43733694242613,1.980735,2.173235,0.19249999999999998,1.93261,2.22136,57751,61.26,5.713352921971923,3.46314349535073,100000.00000000001,6.92628699070146,10.38943048605219,13.85257398140292,48.48400893491022,ok,-8.881784197001253e-19,0.049060123008046276
102_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\102_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.2522000025352463,1000000,4.9999999999999996e-06,5.0,0.052200007005594684,0.11860799182578921,0.059304009720683094,8.572200174196624,8.520000167191029,71.83327224446359,1.88824,3.0369849999999996,1.148745,1.601055,3.3241699999999996,344624,6.6899999999999995,52.3168908819133,0.5803426342912856,100000.00000000001,7.544454245786714,250.12767537954412,69999.76786294629,91999.97678629463,multiple_events(11),2.1316282072803006e-17,0.15468406607365617
103_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\103_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.044680001127999275,1000000,4.9999999999999996e-06,5.0,0.03532000267179683,0.08895600422518328,0.059304002816788846,7.855320213448722,7.820000210776925,87.90862717913197,1.97928,2.2032849999999997,0.22400499999999998,1.9232799999999999,2.2592849999999998,67202,65.99999999999999,5.303030303030304,2.9761019017291153,100000.00000000001,5.9522038034582305,8.928305705187345,11.904407606916461,247.01645784351658,ok,-2.6645352591003758e-18,0.04982868280544677
103_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\103_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.28232000512070954,1000000,4.9999999999999996e-06,5.0,0.02231999975629151,0.11860801944136619,0.08895601458102464,9.022320133866742,9.00000013411045,75.88019913408634,1.8690349999999998,2.7340349999999995,0.8649999999999999,1.652785,2.9502849999999996,259501,6.534999999999999,53.55776587605203,0.7707099394607343,100000.00000000001,6.9363894551466085,10.019229212989545,61495.71677951145,90003.50673022454,multiple_events(10),0.0,0.1474510688771929
104_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\104_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.03684000115841627,1000000,4.9999999999999996e-06,5.0,0.043160002641379834,0.08895600422518328,0.059304002816788846,7.843159874863923,7.799999872222543,87.68379313078877,1.9788749999999997,2.206285,0.22740999999999997,1.9220249999999999,2.2631349999999997,68223,58.75999999999999,5.956432947583391,2.931562669480967,100000.00000000001,5.863125338961934,8.7946880084429,11.726250677923868,32.24718936429064,ok,2.6645352591003758e-18,0.04566414848730031
104_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\104_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.3479600031953305,1000000,4.9999999999999996e-06,5.0,0.007959984717890611,0.11860796421021222,0.059304009720683094,8.22795987921767,8.219999894499779,69.3039455590962,1.8805349999999998,2.3600399999999997,0.47950499999999996,1.76066,2.4799149999999996,143852,6.699999999999999,52.23880597014926,1.3903178266551737,100000.00000000001,6.951589133275869,9.732224786586215,1046.9093234713457,80122.626032311,multiple_events(20),-8.881784197001253e-18,0.1594836597430644
105_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\105_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.040240001168567685,1000000,4.9999999999999996e-06,5.0,0.059759996596258136,0.11860799182578921,0.059304002816788846,7.979759860548657,7.919999863952398,66.77458864310975,1.9812599999999998,2.17576,0.19449999999999998,1.9326349999999999,2.224385,58351,60.99999999999999,5.7377049180327875,3.427533375606245,100000.00000000001,6.85506675121249,10.282600126818735,13.71013350242498,250.20993641925588,ok,2.220446049250313e-18,0.058957123561562894
105_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\105_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.43651999965077265,1000000,4.9999999999999996e-06,5.0,0.036520008591469366,0.11860801944136619,0.08895601458102464,11.31652059092885,11.28000058233738,95.10318640733767,1.7880099999999999,2.41201,0.624,1.63201,2.5680099999999997,187201,0.009999999999999998,35000.0,1.0683703612694377,100000.00000000001,7.478592528886065,9.61533325142494,1753.1957628431473,83817.92832303247,multiple_events(24),0.0,0.1785897251055062
106_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\106_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.06534000115469098,1000000,4.9999999999999996e-06,5.0,0.034659996610134844,0.08895601458102464,0.059304002816788846,7.83466021342203,7.800000216811895,87.68378679675838,1.9787199999999998,2.19723,0.21850999999999998,1.9240899999999999,2.2518599999999998,65555,63.5,5.511811023622047,3.0508733124856993,100000.00000000001,6.1017466249713985,9.152619937457098,12.203493249942797,250.17161162382735,ok,9.769962616701377e-18,0.0535675683313709
106_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\106_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.5478600054048002,1000000,4.9999999999999996e-06,5.0,0.06786000123247504,0.11860801944136619,0.08895595934987068,8.26786015322432,8.200000151991844,69.13529279565712,1.8664699999999999,3.1659699999999997,1.2994999999999999,1.5415949999999998,3.4908449999999998,389851,9.864999999999998,35.47896604156108,0.5130165114364207,100000.00000000001,7.18223116010989,48.22355207502355,65999.57419629552,89997.97358477984,multiple_events(19),0.0,0.15925897278094442
107_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\107_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.07156000109855086,1000000,4.9999999999999996e-06,5.0,0.02843999666627496,0.08895601458102464,0.059304002816788846,8.088439846313559,8.059999849647284,90.6065754812556,1.9777749999999998,2.2327749999999997,0.255,1.9140249999999999,2.296525,76501,68.49999999999999,5.109489051094891,2.6143449105240455,100000.00000000001,7.8430347315721365,7.8430347315721365,13.071724552620228,483.6538084469484,ok,-9.325873406851316e-18,0.06159842852214203
107_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\107_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.6273000031569973,1000000,4.9999999999999996e-06,5.0,0.06729998587165031,0.11860801944136619,0.08895595934987068,8.027300098524428,7.960000112652778,67.11182051722733,1.8215249999999998,2.352525,0.5309999999999999,1.688775,2.4852749999999997,159301,7.364999999999999,47.52206381534284,1.2554848996553696,100000.00000000001,7.532909397932217,8.788394297587587,1962.3228981613427,80102.44756781189,multiple_events(18),3.552713678800501e-17,0.15404126059124587
108_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\108_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.057280001442413776,1000000,4.9999999999999996e-06,5.0,0.042719996322412045,0.08895601458102466,0.059304002816788846,7.762720051009674,7.720000054687262,86.78446410900726,1.97928,2.20228,0.22299999999999998,1.9235299999999997,2.2580299999999998,66901,52.5,6.666666666666666,2.989491935845503,100000.00000000001,5.978983871691006,8.968475807536509,11.957967743382012,92.67425001121059,ok,1.3322676295501879e-18,0.0462060776846272
108_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\108_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.6673200046108104,1000000,4.9999999999999996e-06,5.0,0.047320014743600036,0.11860796421021222,0.08895595934987068,9.327319971232209,9.27999995648861,78.24095134152547,1.89753,2.27553,0.37799999999999995,1.80303,2.37003,113401,3.195,109.54616588419405,1.7636528778405836,100000.00000000001,7.054611511362334,8.818264389202918,550.2596978862621,71979.96490330773,multiple_events(14),7.105427357601002e-18,0.15596158974317847
109_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\109_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.07254000134766102,1000000,4.9999999999999996e-06,5.0,0.027459996417164803,0.08895601458102464,0.059303995912894605,7.687460227534175,7.66000023111701,86.10997544342524,1.9794549999999997,2.19371,0.21425499999999997,1.9258899999999999,2.2472749999999997,64278,59.5,5.88235294117647,3.1114844892498215,100000.00000000001,6.222968978499643,9.334453467749464,12.445937956999286,248.91875913998572,ok,-5.3290705182007515e-18,0.05196872531412054
109_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\109_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.7558200005767867,1000000,4.9999999999999996e-06,5.0,0.05581999759655443,0.11860801944136619,0.08895595934987068,8.575820053028874,8.52000005543232,71.83325457722677,1.8932049999999998,2.27195,0.37874499999999994,1.79852,2.3666349999999996,113624,9.655,36.250647332988095,1.7601915088361615,100000.00000000001,7.040766035344646,8.800957544180807,645.9902837428713,74000.21122298106,multiple_events(17),-3.730349362740526e-17,0.15630395747278816
110_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\110_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.06418000123230741,1000000,4.9999999999999996e-06,5.0,0.03581999653251841,0.08895601458102464,0.059303995912894605,7.9358201179769825,7.900000121444464,88.80793680621598,1.9827149999999998,2.2122149999999996,0.22949999999999998,1.9253399999999998,2.26959,68851,63.394999999999996,5.520940137234798,2.904823459354258,100000.00000000001,8.714470378062774,8.714470378062774,11.619293837417032,52.286822268376646,ok,-1.7763568394002505e-18,0.06068712875416253
110_210℃_280_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\110_210℃_280_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V04,-0.8040199991734699,1000000,4.9999999999999996e-06,5.0,0.004020017054863323,0.11860801944136619,0.08895595934987068,13.30401999917347,13.299999982118607,112.13407023201711,1.76697,2.31947,0.5525,1.6288449999999999,2.457595,165751,2.8249999999999997,123.89380530973452,1.2066292209398437,100000.00000000001,7.239775325639062,9.65303376751875,1928.1934950618702,77496.9683440824,multiple_events(12),5.329070518200751e-17,0.1725695207996195
111_210℃_320_2.0mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\1.0～2.0mm\csv\2.0mm\210℃\111_210℃_320_2.0mm.csv,1.0～2.0mm_csv_2.0mm_210℃,nr500,V03,0.055500001388136294,1000000,4.9999999999999996e-06,5.0,0.04449999637668953,0.08895601458102464,0.059304002816788846,7.764500051063951,7.720000054687262,86.78446410900727,1.9707849999999998,2.1887849999999998,0.21799999999999997,1.9162849999999998,2.2432849999999998,65401,63.47,5.514416259650228,3.058057216250516,100000.00000000001,6.116114432501032,9.174171648751548,12.232228865002064,247.7026345162918,ok,6.661338147750939e-18,0.05267399730182157
